1,1,122.8,332.12,132.68,64.01999999999998,1,1,1.0
1,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
1,3,730.54,265.32,75.86000000000001,43.610000000000014,1,1,1.0
2,1,97.6,335.49,138.53,64.01999999999998,1,1,1.0
2,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
2,3,719.35,265.88,75.86000000000001,43.610000000000014,1,1,1.0
3,1,71.9,339.41,142.41,64.01999999999998,1,1,1.0
3,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
3,3,707.04,267.0,75.87,43.610000000000014,1,1,1.0
4,1,48.41,342.2,142.41,64.02000000000004,1,1,1.0
4,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
4,3,692.5,269.8,75.86000000000001,43.599999999999966,1,1,1.0
5,1,20.8,345.45,151.35,67.25,1,1,1.0
5,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
5,3,679.88,273.56,75.86000000000001,42.839999999999975,1,1,1.0
6,1,0.0,351.43,148.6,67.25,1,1,1.0
6,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
6,3,663.3,274.5,80.90000000000009,42.839999999999975,1,1,1.0
7,1,0.0,351.43,127.6,68.76999999999998,1,1,1.0
7,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
7,3,650.11,277.6,80.89999999999998,42.839999999999975,1,1,1.0
8,1,0.0,359.19,105.9,68.76999999999998,1,1,1.0
8,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
8,3,636.14,279.15,80.89999999999998,42.84000000000003,1,1,1.0
9,1,0.0,359.19,78.8,68.76999999999998,1,1,1.0
9,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
9,3,622.18,282.26,80.90000000000009,42.829999999999984,1,1,1.0
10,1,0.0,359.19,57.1,68.76999999999998,1,1,1.0
10,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
10,3,603.6,283.81,85.50999999999999,42.839999999999975,1,1,1.0
11,1,0.0,359.19,28.4,68.76999999999998,1,1,1.0
11,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
11,3,591.18,286.13,85.5100000000001,42.84000000000003,1,1,1.0
12,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
12,3,576.44,288.46,85.50999999999999,42.84000000000003,1,1,1.0
13,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
13,3,560.15,288.46,85.50999999999999,42.84000000000003,1,1,1.0
14,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
14,3,546.18,290.79,85.5100000000001,42.839999999999975,1,1,1.0
15,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
15,3,526.0,294.67,91.72000000000003,42.839999999999975,1,1,1.0
16,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
16,3,512.03,297.77,91.73000000000002,42.84000000000003,1,1,1.0
17,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
17,3,491.9,300.1,94.77999999999997,42.839999999999975,1,1,1.0
18,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
18,3,474.83,303.21,94.78000000000003,42.84000000000003,1,1,1.0
19,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
19,3,460.09,305.53,94.78000000000003,42.84000000000003,1,1,1.0
20,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
20,3,442.24,308.64,94.77999999999997,42.84000000000003,1,1,1.0
21,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
21,3,423.6,305.5,101.00999999999999,49.079999999999984,1,1,1.0
22,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
22,3,404.98,311.71,101.00999999999999,49.08000000000004,1,1,1.0
23,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
23,3,387.13,313.3,106.47000000000003,52.139999999999986,1,1,1.0
24,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
24,3,366.96,320.28,106.47000000000003,52.150000000000034,1,1,1.0
25,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
25,3,350.66,321.06,106.46999999999997,52.139999999999986,1,1,1.0
26,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
26,3,327.38,324.2,113.42000000000002,56.75999999999999,1,1,1.0
27,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
27,3,306.4,326.5,119.70000000000005,58.30000000000001,1,1,1.0
28,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
28,3,286.23,331.93,119.69999999999999,58.30000000000001,1,1,1.0
29,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
29,3,266.05,335.81,119.69999999999999,58.30000000000001,1,1,1.0
30,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
30,3,247.43,340.47,119.69999999999999,58.299999999999955,1,1,1.0
31,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
31,3,221.8,342.02,125.93,58.30000000000001,1,1,1.0
32,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
32,3,198.5,342.02,136.0,68.38,1,1,1.0
33,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
33,3,170.57,346.67,136.0,68.38999999999999,1,1,1.0
34,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
34,3,150.39,349.78,136.0,68.38000000000005,1,1,1.0
35,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
35,3,128.67,355.21,136.00000000000003,68.38,1,1,1.0
36,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
36,3,100.73,359.09,143.76999999999998,68.38000000000005,1,1,1.0
37,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
37,3,73.57,362.19,151.53,76.91000000000003,1,1,1.0
38,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
38,3,47.97,365.3,151.52,76.89999999999998,1,1,1.0
39,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
39,3,16.9,370.73,156.21,76.90999999999997,1,1,1.0
40,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
40,3,0.0,379.26,156.04,76.91000000000003,1,1,1.0
41,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
41,3,0.0,379.26,127.3,76.91000000000003,1,1,1.0
42,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
42,3,0.78,385.47,101.72,76.90999999999997,1,1,1.0
43,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
43,3,0.78,385.47,76.92,76.90999999999997,1,1,1.0
44,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
44,3,1.6,390.13,52.79,76.89999999999998,1,1,1.0
45,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
45,3,1.6,407.2,22.5,52.900000000000034,1,1,1.0
46,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
47,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
48,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
49,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
50,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
51,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
51,4,947.8,231.9,12.200000000000045,51.18999999999997,1,1,1.0
52,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
52,4,944.14,225.2,15.860000000000014,57.889999999999986,1,1,1.0
53,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
53,4,939.8,225.2,20.200000000000045,57.889999999999986,1,1,1.0
54,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
54,4,935.5,225.2,24.5,57.889999999999986,1,1,1.0
55,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
55,4,935.5,225.2,24.5,63.19999999999999,1,1,1.0
56,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
56,4,927.2,225.2,32.799999999999955,63.19999999999999,1,1,1.0
57,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
57,4,921.9,225.2,38.10000000000002,63.19999999999999,1,1,1.0
58,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
58,4,917.9,225.2,42.10000000000002,63.19999999999999,1,1,1.0
59,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
59,4,914.2,225.2,45.799999999999955,63.19999999999999,1,1,1.0
60,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
60,4,907.9,225.2,52.10000000000002,72.80000000000001,1,1,1.0
61,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
61,4,903.9,225.2,56.10000000000002,72.80000000000001,1,1,1.0
62,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
62,4,898.2,225.2,61.799999999999955,72.80000000000001,1,1,1.0
63,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
63,4,891.2,225.2,68.79999999999995,72.80000000000001,1,1,1.0
64,2,206.31,246.76,96.49000000000001,47.31999999999999,1,1,1.0
64,4,886.2,225.2,73.79999999999995,72.80000000000001,1,1,1.0
