1,1,52.1,61.0,124.70000000000002,60.7,1,1,1.0
1,2,0.12,13.93,18.009999999999998,27.53,1,1,1.0
1,3,96.5,0.0,223.0,62.32,1,1,1.0
1,4,311.48,0.0,399.22,112.15,1,1,1.0
2,1,34.2,56.4,118.99999999999999,58.309999999999995,1,1,1.0
2,2,0.12,13.93,9.58,27.53,1,1,1.0
2,3,96.5,0.0,223.0,62.32,1,1,1.0
2,4,311.48,0.0,398.86,112.15,1,1,1.0
3,1,21.53,55.7,112.47,54.86,1,1,1.0
3,2,0.12,13.93,3.48,27.53,1,1,1.0
3,3,96.5,0.0,223.0,62.32,1,1,1.0
3,4,311.48,0.0,398.5,112.15,1,1,1.0
4,1,4.5,52.9,109.2,55.699999999999996,1,1,1.0
4,3,96.5,0.0,223.0,62.32,1,1,1.0
4,4,311.48,0.0,398.14,112.15,1,1,1.0
5,1,0.4,49.4,93.39999999999999,55.1,1,1,1.0
5,3,96.5,0.0,223.0,62.32,1,1,1.0
5,4,311.48,0.0,397.78,112.15,1,1,1.0
6,1,0.0,47.9,75.0,50.1,1,1,1.0
6,3,96.5,0.0,223.0,62.32,1,1,1.0
6,4,311.48,0.0,397.42999999999995,112.15,1,1,1.0
7,1,0.0,45.0,58.0,49.3,1,1,1.0
7,3,96.5,0.0,223.0,62.32,1,1,1.0
7,4,311.48,0.0,397.06999999999994,112.15,1,1,1.0
8,1,0.13,41.41,41.87,48.49000000000001,1,1,1.0
8,3,96.5,0.0,223.0,62.32,1,1,1.0
8,4,311.48,0.0,396.71000000000004,112.15,1,1,1.0
9,1,0.13,41.41,26.07,48.49000000000001,1,1,1.0
9,3,96.5,0.0,223.0,62.32,1,1,1.0
9,4,311.48,0.0,396.35,112.15,1,1,1.0
10,1,0.13,48.6,12.37,29.800000000000004,1,1,1.0
10,5,916.38,187.11,43.620000000000005,86.41999999999996,1,1,1.0
10,3,96.5,0.0,223.0,62.32,1,1,1.0
10,4,311.48,0.0,395.99,112.15,1,1,1.0
11,5,869.0,182.3,91.0,85.5,1,1,1.0
11,3,96.5,0.0,223.0,62.32,1,1,1.0
11,4,311.48,0.0,395.63,112.15,1,1,1.0
12,5,823.8,175.3,136.20000000000005,86.89999999999998,1,1,1.0
12,3,96.5,0.0,223.0,62.32,1,1,1.0
12,4,311.48,0.0,395.27,112.15,1,1,1.0
13,5,782.77,163.2,177.23000000000002,96.19999999999999,1,1,1.0
13,3,96.5,0.0,223.0,62.32,1,1,1.0
13,4,311.48,0.0,394.90999999999997,112.15,1,1,1.0
14,5,733.4,151.1,226.60000000000002,121.35,1,1,1.0
14,3,96.5,0.0,223.0,62.32,1,1,1.0
14,4,311.48,0.0,394.55999999999995,112.15,1,1,1.0
14,6,0.0,174.02,13.32,48.78,1,1,1.0
15,5,695.2,144.1,264.79999999999995,117.20000000000002,1,1,1.0
15,3,96.5,0.0,223.0,62.32,1,1,1.0
15,4,311.48,0.0,394.19999999999993,112.15,1,1,1.0
15,6,0.0,164.26,33.7,80.74000000000001,1,1,1.0
16,5,656.51,135.24,264.79999999999995,117.19999999999999,1,1,1.0
16,3,96.5,0.0,223.0,62.32,1,1,1.0
16,4,311.48,0.0,393.84000000000003,112.15,1,1,1.0
16,6,0.0,164.26,52.9,80.74000000000001,1,1,1.0
17,5,619.9,130.9,259.5,107.6,1,1,1.0
17,3,96.5,0.0,223.0,62.32,1,1,1.0
17,4,311.48,0.0,393.48,112.15,1,1,1.0
17,6,0.0,164.26,73.0,103.44,1,1,1.0
18,5,584.12,122.17,248.98000000000002,107.60000000000001,1,1,1.0
18,3,96.5,0.0,223.0,62.32,1,1,1.0
18,4,311.48,0.0,393.12,112.15,1,1,1.0
18,6,0.0,164.3,92.2,117.36000000000001,1,1,1.0
19,5,549.2,115.6,244.5999999999999,102.0,1,1,1.0
19,3,96.5,0.0,223.0,62.32,1,1,1.0
19,4,311.48,0.0,393.12,112.15,1,1,1.0
19,6,0.0,173.9,116.6,118.20000000000002,1,1,1.0
20,5,515.7,112.19,236.0,98.31,1,1,1.0
20,3,96.5,0.0,223.0,62.32,1,1,1.0
20,4,311.48,0.0,393.12,112.15,1,1,1.0
20,6,0.0,182.3,140.5,122.19999999999999,1,1,1.0
21,5,485.29,112.85,228.10999999999996,89.05000000000001,1,1,1.0
21,3,96.5,0.0,223.0,62.32,1,1,1.0
21,4,311.48,0.0,393.12,112.15,1,1,1.0
21,6,0.0,190.2,165.0,128.2,1,1,1.0
22,5,454.89,102.28,218.21000000000004,91.91999999999999,1,1,1.0
22,3,96.5,0.0,223.0,62.32,1,1,1.0
22,4,311.48,0.0,393.12,112.15,1,1,1.0
22,6,0.0,198.1,195.4,136.20000000000002,1,1,1.0
23,5,430.22,94.74,210.67999999999995,91.92,1,1,1.0
23,3,96.5,0.0,223.0,62.32,1,1,1.0
23,4,311.48,0.0,393.12,112.15,1,1,1.0
23,6,12.33,206.3,215.26999999999998,146.5,1,1,1.0
24,5,404.18,93.37,198.32,85.72999999999999,1,1,1.0
24,3,96.5,0.0,223.0,62.32,1,1,1.0
24,4,311.48,0.0,393.12,112.15,1,1,1.0
24,6,12.33,216.8,252.97,154.5,1,1,1.0
25,5,376.5,87.11,193.70000000000005,85.73,1,1,1.0
25,3,96.5,0.0,223.0,62.32,1,1,1.0
25,4,311.48,0.0,393.12,112.15,1,1,1.0
25,6,57.8,225.7,240.8,164.40000000000003,1,1,1.0
26,5,354.09,84.8,184.51000000000005,82.10000000000001,1,1,1.0
26,3,96.5,0.0,223.0,62.32,1,1,1.0
26,4,311.48,0.0,393.12,112.15,1,1,1.0
26,6,85.0,235.1,254.89999999999998,175.1,1,1,1.0
27,5,328.58,78.22,181.02000000000004,82.1,1,1,1.0
